SNR;SGL;FSP;gueltigVon;gueltigBis
102787;   ;LB;;
102787;   ;SB;;
102787;   ;GB;;
102787;   ;GH;;
102787;   ;SG;;
102799;   ;EZ;;
102799;   ;LB;;
102799;   ;SB;;
102799;   ;GB;;
102799;   ;GH;;
102799;   ;SG;;
102799;   ;BL;;
102799;   ;SH;;
102805;   ;BL;;
102805;   ;SH;;
102805;   ;EZ;;
102805;   ;LB;;
102805;   ;SB;;
102805;   ;GB;;
102805;   ;GH;;
102805;   ;SG;;
102829;   ;EZ;;
102829;   ;LB;;
102829;   ;SB;;
102829;   ;GB;;
102829;   ;GH;;
102829;   ;SG;;
102829;   ;BL;;
102829;   ;SH;;
102830;   ;BL;;
102830;   ;SH;;
102830;   ;EZ;;
102830;   ;LB;;
102830;   ;SB;;
102830;   ;GB;;
102830;   ;GH;;
102830;   ;SG;;
102842;   ;EZ;;
102842;   ;LB;;
102842;   ;SB;;
102842;   ;GB;;
102842;   ;GH;;
102842;   ;SG;;
102842;   ;BL;;
102842;   ;SH;;
102866;   ;BL;;
102866;   ;SH;;
102866;   ;EZ;;
102866;   ;LB;;
102866;   ;SB;;
102866;   ;GB;;
102866;   ;GH;;
102866;   ;SG;;
102878;   ;EZ;;
102878;   ;LB;;
102878;   ;SB;;
102878;   ;GB;;
102878;   ;GH;;
102878;   ;SG;;
102878;   ;BL;;
102878;   ;SH;;
102880;   ;EZ;;
102880;   ;LB;;
102880;   ;SB;;
102982;   ;EZ;;
102982;   ;LB;;
102982;   ;SB;;
102994;   ;EZ;;
102994;   ;LB;;
102994;   ;SB;;
103020;   ;EZ;;
103020;   ;LB;;
103020;   ;SB;;
103068;   ;EZ;;
103068;   ;LB;;
103068;   ;SB;;
103070;   ;EZ;;
103070;   ;LB;;
103070;   ;SB;;
103100;   ;EZ;;
103100;   ;LB;;
103100;   ;SB;;
103111;   ;EZ;;
103111;   ;LB;;
103111;   ;SB;;
103123;   ;EZ;;
103123;   ;LB;;
103123;   ;SB;;
103159;   ;EZ;;
103159;   ;LB;;
103159;   ;SB;;
103160;   ;EZ;;
103160;   ;LB;;
103160;   ;SB;;
103184;   ;EZ;;
103184;   ;LB;;
103184;   ;SB;;
103214;   ;LB;;
103214;   ;EZ;;
103214;   ;SB;;
103226;   ;LB;;
103226;   ;EZ;;
103226;   ;SB;;
103240;   ;LB;;
103240;   ;EZ;;
103240;   ;SB;;
103299;   ;LB;;
103299;   ;EZ;;
103299;   ;SB;;
103305;   ;LB;;
103305;   ;EZ;;
103305;   ;SB;;
103330;   ;LB;;
103330;   ;EZ;;
103330;   ;SB;;
103342;   ;LB;;
103342;   ;EZ;;
103342;   ;SB;;
103354;   ;EZ;;
103354;   ;LB;;
103354;   ;SB;;
103366;   ;LB;;
103366;   ;EZ;;
103366;   ;SB;;
103380;   ;LB;;
103380;   ;EZ;;
103380;   ;SB;;
103410;   ;KB;;
103410;   ;LB;;
103410;   ;SB;;
103410;   ;EZ;;
103421;   ;LB;;
103421;   ;SB;;
103421;   ;EZ;;
103433;   ;LB;;
103433;   ;SB;;
103433;   ;EZ;;
103500;   ;LB;;
103500;   ;SB;;
103500;   ;EZ;;
103512;   ;LB;;
103512;   ;SB;;
103512;   ;EZ;;
103524;   ;LB;;
103524;   ;SB;;
103524;   ;EZ;;
103536;   ;LB;;
103536;   ;SB;;
103536;   ;EZ;;
103536;GMS;LB;;
103536;GMS;SB;;
103536;GMS;EZ;;
103536;GMS;  ;;
103561;   ;LB;;
103561;   ;SB;;
103561;   ;EZ;;
103573;   ;LB;;
103573;   ;SB;;
103573;   ;EZ;;
103627;   ;LB;;
103627;   ;SB;;
103627;   ;EZ;;
103639;   ;SB;;
103639;   ;LB;;
103639;   ;EZ;;
103676;   ;LB;;
103676;   ;SB;;
103676;   ;EZ;;
103690;   ;LB;;
103690;   ;SB;;
103690;   ;EZ;;
103690;   ;KB;;
103720;   ;LB;;
103720;   ;SB;;
103720;   ;EZ;;
103731;   ;LB;;
103731;   ;SB;;
103731;   ;EZ;;
103755;   ;LB;;
103755;   ;SB;;
103755;   ;EZ;;
103755;   ;BL;;
103755;   ;GB;;
103755;   ;GH;;
103755;   ;SG;;
103755;   ;SH;;
103809;   ;LB;;
103809;   ;EZ;;
103809;   ;SB;;
103822;   ;EZ;;
103822;   ;LB;;
103822;   ;SB;;
103846;   ;LB;;
103846;   ;EZ;;
103846;   ;SB;;
103846;   ;GB;;
103858;   ;LB;;
103858;   ;EZ;;
103858;   ;SB;;
103860;   ;LB;;
103860;   ;EZ;;
103860;   ;SB;;
103913;   ;LB;;
103913;   ;EZ;;
103913;   ;SB;;
103925;   ;EZ;;
103925;   ;LB;;
103925;   ;SB;;
103949;   ;LB;;
103949;   ;EZ;;
103949;   ;SB;;
103949;   ;GB;;
103949;   ;KB;;
103950;   ;LB;;
103950;   ;EZ;;
103950;   ;SB;;
103962;   ;LB;;
103962;   ;EZ;;
103962;   ;SB;;
103974;   ;LB;;
103974;   ;EZ;;
103974;   ;SB;;
103998;   ;LB;;
103998;   ;EZ;;
103998;   ;SB;;
103998;   ;GH;;
103998;   ;SG;;
103998;   ;KB;;
104012;   ;LB;;
104012;   ;EZ;;
104012;   ;SB;;
104012;   ;BL;;
104012;   ;SH;;
104012;   ;GB;;
104048;   ;LB;;
104048;   ;EZ;;
104048;   ;SB;;
104048;   ;GH;;
104048;   ;SG;;
104048;   ;BL;;
104048;   ;SH;;
104048;   ;GB;;
104085;   ;EZ;;
104085;   ;LB;;
104085;   ;SB;;
104115;   ;EZ;;
104115;   ;LB;;
104115;   ;SB;;
104140;   ;EZ;;
104140;   ;LB;;
104140;   ;SB;;
104188;   ;EZ;;
104188;   ;LB;;
104188;   ;SB;;
104190;   ;EZ;;
104190;   ;LB;;
104190;   ;SB;;
104243;   ;EZ;;
104243;   ;LB;;
104243;   ;SB;;
104279;   ;EZ;;
104279;   ;LB;;
104279;   ;SB;;
104346;   ;EZ;;
104346;   ;LB;;
104346;   ;SB;;
104346;   ;GB;;
104346;   ;BL;;
104346;   ;SH;;
104358;   ;EZ;;
104358;   ;LB;;
104358;   ;SB;;
104358;   ;BL;;
104358;   ;SH;;
104413;   ;EZ;;
104413;   ;LB;;
104413;   ;SB;;
104413;   ;KB;;
104413;   ;GB;;
104413;   ;GH;;
104413;   ;SG;;
104413;   ;BL;;
104413;   ;SH;;
104425;   ;EZ;;
104425;   ;LB;;
104425;   ;SB;;
104425;   ;KB;;
104425;   ;GB;;
104425;   ;BL;;
104425;   ;SH;;
104528;   ;EZ;;
104528;   ;LB;;
104528;   ;SB;;
104528;   ;KB;;
104528;   ;GH;;
104528;   ;SG;;
104528;   ;BL;;
104528;   ;SH;;
104589;   ;EZ;;
104589;   ;LB;;
104589;   ;SB;;
104589;   ;KB;;
104589;   ;BL;;
104589;   ;SH;;
104619;   ;EZ;;
104619;   ;LB;;
104619;   ;SB;;
104619;   ;BL;;
104619;   ;SH;;
104632;   ;EZ;;
104632;   ;LB;;
104632;   ;SB;;
104632;   ;GB;;
104632;   ;BL;;
104632;   ;SH;;
104681;   ;EZ;;
104681;   ;LB;;
104681;   ;SB;;
104681;   ;KB;;
104681;   ;GB;;
104681;   ;BL;;
104681;   ;SH;;
104700;   ;EZ;;
104700;   ;LB;;
104700;   ;SB;;
104700;   ;KB;;
104700;   ;BL;;
104700;   ;SH;;
104796;   ;EZ;;
104796;   ;LB;;
104796;   ;SB;;
104796;   ;GB;;
104802;   ;EZ;;
104802;   ;LB;;
104802;   ;SB;;
104802;   ;GB;;
104840;   ;EZ;;
104840;   ;LB;;
104840;   ;SB;;
104851;   ;EZ;;
104851;   ;LB;;
104851;   ;SB;;
104875;   ;EZ;;
104875;   ;LB;;
104875;   ;SB;;
104917;   ;EZ;;
104917;   ;LB;;
104917;   ;SB;;
104917;   ;GB;;
104917;   ;KB;;
104929;   ;EZ;;
104929;   ;LB;;
104929;   ;SB;;
104930;   ;EZ;;
104930;   ;LB;;
104930;   ;SB;;
104954;   ;EZ;;
104954;   ;LB;;
104954;   ;SB;;
105004;   ;LB;;
105004;   ;SB;;
105004;   ;EZ;;
105065;   ;KB;;
105065;   ;LB;;
105065;   ;SB;;
105065;   ;EZ;;
105089;   ;LB;;
105089;   ;SB;;
105089;   ;EZ;;
105090;   ;LB;;
105090;   ;SB;;
105090;   ;EZ;;
105107;   ;LB;;
105107;   ;SB;;
105107;   ;EZ;;
105119;   ;LB;;
105119;   ;SB;;
105119;   ;EZ;;
105120;   ;EZ;;
105120;   ;LB;;
105120;   ;SB;;
105132;   ;LB;;
105132;   ;SB;;
105132;   ;EZ;;
105144;   ;LB;;
105144;   ;SB;;
105144;   ;EZ;;
105156;   ;LB;;
105156;   ;SB;;
105156;   ;EZ;;
105170;   ;LB;;
105170;   ;SB;;
105170;   ;EZ;;
105170;GMS;LB;;
105170;GMS;SB;;
105170;GMS;EZ;;
105170;GMS;  ;;
105181;   ;LB;;
105181;   ;EZ;;
105181;   ;SB;;
105223;   ;EZ;;
105223;   ;LB;;
105223;   ;SB;;
105235;   ;EZ;;
105235;   ;LB;;
105235;   ;SB;;
105260;   ;EZ;;
105260;   ;LB;;
105260;   ;SB;;
105284;   ;EZ;;
105284;   ;LB;;
105284;   ;SB;;
105302;   ;EZ;;
105302;   ;LB;;
105302;   ;SB;;
105363;   ;EZ;;
105363;   ;LB;;
105363;   ;SB;;
105375;   ;EZ;;
105375;   ;LB;;
105375;   ;SB;;
105399;   ;EZ;;
105399;   ;LB;;
105399;   ;SB;;
105405;   ;EZ;;
105405;   ;LB;;
105405;   ;SB;;
105429;   ;EZ;;
105429;   ;LB;;
105429;   ;SB;;
105430;   ;EZ;;
105430;   ;LB;;
105430;   ;SB;;
105442;   ;EZ;;
105442;   ;LB;;
105442;   ;SB;;
105466;   ;EZ;;
105466;   ;LB;;
105466;   ;SB;;
105545;   ;EZ;;
105545;   ;LB;;
105545;   ;SB;;
105600;   ;EZ;;
105600;   ;LB;;
105600;   ;SB;;
105624;   ;EZ;;
105624;   ;LB;;
105624;   ;SB;;
105648;   ;EZ;;
105648;   ;LB;;
105648;   ;SB;;
105650;   ;EZ;;
105650;   ;LB;;
105650;   ;SB;;
105650;   ;GB;;
105650;   ;KB;;
105650;   ;GH;;
105650;   ;SG;;
105650;   ;BL;;
105650;   ;SH;;
105661;   ;EZ;;
105661;   ;LB;;
105661;   ;SB;;
105673;   ;EZ;;
105673;   ;LB;;
105673;   ;SB;;
105685;   ;EZ;;
105685;   ;LB;;
105685;   ;SB;;
105727;   ;EZ;;
105727;   ;LB;;
105727;   ;SB;;
105740;   ;EZ;;
105740;   ;LB;;
105740;   ;SB;;
105776;   ;EZ;;
105776;   ;LB;;
105776;   ;SB;;
105788;   ;EZ;;
105788;   ;LB;;
105788;   ;SB;;
105820;   ;EZ;;
105820;   ;LB;;
105820;   ;SB;;
105855;   ;EZ;;
105855;   ;LB;;
105855;   ;SB;;
105867;   ;EZ;;
105867;   ;LB;;
105867;   ;SB;;
105880;   ;EZ;;
105880;   ;LB;;
105880;   ;SB;;
105892;   ;EZ;;
105892;   ;LB;;
105892;   ;SB;;
105910;   ;EZ;;
105910;   ;LB;;
105910;   ;SB;;
105922;   ;EZ;;
105922;   ;LB;;
105922;   ;SB;;
105946;   ;EZ;;
105946;   ;LB;;
105946;   ;SB;;
105958;   ;EZ;;
105958;   ;LB;;
105958;   ;SB;;
105971;   ;EZ;;
105971;   ;LB;;
105971;   ;SB;;
105995;   ;EZ;;
105995;   ;LB;;
105995;   ;SB;;
106033;   ;EZ;;
106033;   ;LB;;
106033;   ;SB;;
106082;   ;EZ;;
106082;   ;LB;;
106082;   ;SB;;
106094;   ;EZ;;
106094;   ;LB;;
106094;   ;SB;;
106100;   ;EZ;;
106100;   ;LB;;
106100;   ;SB;;
106112;   ;EZ;;
106112;   ;LB;;
106112;   ;SB;;
106124;   ;EZ;;
106124;   ;LB;;
106124;   ;SB;;
106136;   ;EZ;;
106136;   ;LB;;
106136;   ;SB;;
106197;   ;EZ;;
106197;   ;LB;;
106197;   ;SB;;
106197;   ;GB;;
106203;   ;EZ;;
106203;   ;LB;;
106203;   ;SB;;
106215;   ;EZ;;
106215;   ;LB;;
106215;   ;SB;;
106215;   ;GB;;
106264;   ;EZ;;
106264;   ;LB;;
106264;   ;SB;;
106264;   ;GB;;
106276;   ;EZ;;
106276;   ;LB;;
106276;   ;SB;;
106276;   ;GB;;
106288;   ;EZ;;
106288;   ;LB;;
106288;   ;SB;;
106288;   ;GB;;
106331;   ;EZ;;
106331;   ;LB;;
106331;   ;SB;;
106343;   ;EZ;;
106343;   ;LB;;
106343;   ;SB;;
106355;   ;EZ;;
106355;   ;LB;;
106355;   ;SB;;
106367;   ;EZ;;
106367;   ;LB;;
106367;   ;SB;;
106392;RKB;  ;;
106409;   ;EZ;;
106409;   ;LB;;
106409;   ;SB;;
106410;   ;EZ;;
106410;   ;LB;;
106410;   ;SB;;
106446;   ;EZ;;
106446;   ;LB;;
106446;   ;SB;;
106471;   ;EZ;;
106471;   ;LB;;
106471;   ;SB;;
106513;   ;EZ;;
106513;   ;LB;;
106513;   ;SB;;
106525;   ;EZ;;
106525;   ;LB;;
106525;   ;SB;;
106574;   ;EZ;;
106574;   ;LB;;
106574;   ;SB;;
106574;GMS;EZ;;
106574;GMS;LB;;
106574;GMS;SB;;
106574;GMS;  ;;
106604;   ;EZ;;
106604;   ;LB;;
106604;   ;SB;;
106616;   ;EZ;;
106616;   ;LB;;
106616;   ;SB;;
106630;   ;EZ;;
106630;   ;LB;;
106630;   ;SB;;
106630;   ;GB;;
106630;   ;GH;;
106630;   ;SG;;
106630;   ;BL;;
106630;   ;SH;;
106641;   ;EZ;;
106641;   ;LB;;
106641;   ;SB;;
106641;   ;GB;;
106641;   ;GH;;
106641;   ;SG;;
106641;   ;BL;;
106641;   ;SH;;
106677;   ;EZ;;
106677;   ;LB;;
106677;   ;SB;;
106690;   ;EZ;;
106690;   ;LB;;
106690;   ;SB;;
106707;   ;EZ;;
106707;   ;LB;;
106707;   ;SB;;
106720;   ;EZ;;
106720;   ;LB;;
106720;   ;SB;;
106732;   ;EZ;;
106732;   ;LB;;
106732;   ;SB;;
106744;   ;EZ;;
106744;   ;LB;;
106744;   ;SB;;
106756;   ;EZ;;
106756;   ;LB;;
106756;   ;SB;;
106781;   ;EZ;;
106781;   ;LB;;
106781;   ;SB;;
106800;   ;EZ;;
106800;   ;LB;;
106800;   ;SB;;
106847;   ;EZ;;
106847;   ;LB;;
106847;   ;SB;;
106859;   ;EZ;;
106859;   ;LB;;
106859;   ;SB;;
106860;   ;EZ;;
106860;   ;LB;;
106860;   ;SB;;
106884;   ;EZ;;
106884;   ;LB;;
106884;   ;SB;;
106902;   ;EZ;;
106902;   ;LB;;
106902;   ;SB;;
106951;   ;EZ;;
106951;   ;LB;;
106951;   ;SB;;
107001;   ;EZ;;
107001;   ;LB;;
107001;   ;SB;;
107013;   ;EZ;;
107013;   ;LB;;
107013;   ;SB;;
107037;   ;EZ;;
107037;   ;LB;;
107037;   ;SB;;
107049;   ;LB;;
107049;   ;EZ;;
107049;   ;SB;;
107049;   ;GB;;
107049;   ;KB;;
107049;   ;SH;;
107049;   ;BL;;
107086;   ;LB;;
107086;   ;SB;;
107086;   ;EZ;;
107116;   ;EZ;;
107116;   ;LB;;
107116;   ;SB;;
107141;   ;LB;;
107141;   ;EZ;;
107141;   ;SB;;
107141;   ;GB;;
107141;   ;KB;;
107177;   ;EZ;;
107177;   ;LB;;
107177;   ;SB;;
107189;   ;EZ;;
107189;   ;LB;;
107189;   ;SB;;
107190;   ;EZ;;
107190;   ;LB;;
107190;   ;SB;;
107207;   ;EZ;;
107207;   ;LB;;
107207;   ;SB;;
107219;   ;LB;;
107219;   ;EZ;;
107219;   ;SB;;
107219;   ;KB;;
107219;   ;SG;;
107219;   ;GH;;
107220;   ;EZ;;
107220;   ;LB;;
107220;   ;SB;;
107256;   ;EZ;;
107256;   ;LB;;
107256;   ;SB;;
107300;   ;EZ;;
107300;   ;LB;;
107300;   ;SB;;
107311;   ;EZ;;
107311;   ;LB;;
107311;   ;SB;;
107335;   ;EZ;;
107335;   ;LB;;
107335;   ;SB;;
107384;   ;EZ;;
107384;   ;LB;;
107384;   ;SB;;
107396;   ;EZ;;
107396;   ;LB;;
107396;   ;SB;;
107438;   ;EZ;;
107438;   ;LB;;
107438;   ;SB;;
107451;   ;EZ;;
107451;   ;LB;;
107451;   ;SB;;
107475;   ;EZ;;
107475;   ;LB;;
107475;   ;SB;;
107542;   ;EZ;;
107542;   ;LB;;
107542;   ;SB;;
107608;   ;EZ;;
107608;   ;LB;;
107608;   ;SB;;
107608;RKB;EZ;;
107608;RKB;LB;;
107608;RKB;SB;;
107608;RKB;  ;;
107610;   ;EZ;;
107610;   ;LB;;
107610;   ;SB;;
107670;   ;EZ;;
107670;   ;LB;;
107670;   ;SB;;
107748;   ;EZ;;
107748;   ;LB;;
107748;   ;SB;;
107785;   ;LB;;
107785;   ;SB;;
107785;   ;EZ;;
107797;   ;LB;;
107797;   ;SB;;
107797;   ;EZ;;
107827;RKB;  ;;
107852;   ;EZ;;
107852;   ;LB;;
107852;   ;SB;;
107864;   ;EZ;;
107864;   ;LB;;
107864;   ;SB;;
107888;   ;EZ;;
107888;   ;LB;;
107888;   ;SB;;
107890;   ;EZ;;
107890;   ;LB;;
107890;   ;SB;;
107943;   ;EZ;;
107943;   ;LB;;
107943;   ;SB;;
107967;   ;EZ;;
107967;   ;LB;;
107967;   ;SB;;
108030;   ;EZ;;
108030;   ;LB;;
108030;   ;SB;;
108054;   ;EZ;;
108054;   ;LB;;
108054;   ;SB;;
108110;   ;EZ;;
108110;   ;LB;;
108110;   ;SB;;
108133;   ;EZ;;
108133;   ;LB;;
108133;   ;SB;;
108157;   ;EZ;;
108157;   ;LB;;
108157;   ;SB;;
108169;   ;EZ;;
108169;   ;LB;;
108169;   ;SB;;
108170;   ;EZ;;
108170;   ;LB;;
108170;   ;SB;;
108182;   ;EZ;;
108182;   ;LB;;
108182;   ;SB;;
108224;   ;EZ;;
108224;   ;LB;;
108224;   ;SB;;
108248;   ;EZ;;
108248;   ;LB;;
108248;   ;SB;;
108261;   ;EZ;;
108261;   ;LB;;
108261;   ;SB;;
108273;   ;EZ;;
108273;   ;LB;;
108273;   ;SB;;
108297;   ;EZ;;
108297;   ;LB;;
108297;   ;SB;;
108339;   ;EZ;;
108339;   ;LB;;
108339;   ;SB;;
108340;   ;EZ;;
108340;   ;LB;;
108340;   ;SB;;
108340;RKB;EZ;;
108340;RKB;LB;;
108340;RKB;SB;;
108340;RKB;  ;;
108376;   ;EZ;;
108376;   ;LB;;
108376;   ;SB;;
108388;   ;EZ;;
108388;   ;LB;;
108388;   ;SB;;
108390;   ;EZ;;
108390;   ;LB;;
108390;   ;SB;;
108406;   ;EZ;;
108406;   ;LB;;
108406;   ;SB;;
108418;   ;EZ;;
108418;   ;LB;;
108418;   ;SB;;
108455;   ;EZ;;
108455;   ;LB;;
108455;   ;SB;;
108479;   ;EZ;;
108479;   ;LB;;
108479;   ;SB;;
108509;   ;EZ;;
108509;   ;LB;;
108509;   ;SB;;
108583;   ;EZ;;
108583;   ;LB;;
108583;   ;SB;;
108649;   ;EZ;;
108649;   ;LB;;
108649;   ;SB;;
108650;   ;EZ;;
108650;   ;LB;;
108650;   ;SB;;
108662;   ;EZ;;
108662;   ;LB;;
108662;   ;SB;;
108686;   ;EZ;;
108686;   ;LB;;
108686;   ;SB;;
108698;   ;EZ;;
108698;   ;LB;;
108698;   ;SB;;
108728;   ;EZ;;
108728;   ;LB;;
108728;   ;SB;;
108730;   ;EZ;;
108730;   ;LB;;
108730;   ;SB;;
108765;   ;EZ;;
108765;   ;LB;;
108765;   ;SB;;
108765;RKB;EZ;;
108765;RKB;LB;;
108765;RKB;SB;;
108765;RKB;  ;;
108819;   ;EZ;;
108819;   ;LB;;
108819;   ;SB;;
108832;   ;EZ;;
108832;   ;LB;;
108832;   ;SB;;
108856;   ;EZ;;
108856;   ;LB;;
108856;   ;SB;;
108881;   ;EZ;;
108881;   ;LB;;
108881;   ;SB;;
108923;   ;EZ;;
108923;   ;LB;;
108923;   ;SB;;
109009;   ;EZ;;
109009;   ;LB;;
109009;   ;SB;;
109010;   ;EZ;;
109010;   ;LB;;
109010;   ;SB;;
109060;   ;EZ;;
109060;   ;LB;;
109060;   ;SB;;
109060;   ;GB;;
109113;   ;EZ;;
109113;   ;LB;;
109113;   ;SB;;
109113;   ;GB;;
109125;   ;EZ;;
109125;   ;LB;;
109125;   ;SB;;
109125;RKB;EZ;;
109125;RKB;LB;;
109125;RKB;SB;;
109125;RKB;  ;;
109150;   ;EZ;;
109150;   ;LB;;
109150;   ;SB;;
109186;   ;EZ;;
109186;   ;LB;;
109186;   ;SB;;
109198;   ;EZ;;
109198;   ;LB;;
109198;   ;SB;;
109228;   ;EZ;;
109228;   ;LB;;
109228;   ;SB;;
109230;   ;EZ;;
109230;   ;LB;;
109230;   ;SB;;
109253;   ;EZ;;
109253;   ;LB;;
109253;   ;SB;;
109265;   ;EZ;;
109265;   ;LB;;
109265;   ;SB;;
109277;   ;EZ;;
109277;   ;LB;;
109277;   ;SB;;
109289;   ;EZ;;
109289;   ;LB;;
109289;   ;SB;;
109290;   ;EZ;;
109290;   ;LB;;
109290;   ;SB;;
109320;   ;EZ;;
109320;   ;LB;;
109320;   ;SB;;
109332;   ;EZ;;
109332;   ;LB;;
109332;   ;SB;;
109344;   ;EZ;;
109344;   ;LB;;
109344;   ;SB;;
109356;   ;EZ;;
109356;   ;LB;;
109356;   ;SB;;
109356;   ;GB;;
109368;   ;EZ;;
109368;   ;LB;;
109368;   ;SB;;
109368;   ;GB;;
109423;   ;EZ;;
109423;   ;LB;;
109423;   ;SB;;
109423;   ;GB;;
109459;   ;EZ;;
109459;   ;LB;;
109459;   ;SB;;
109459;   ;GB;;
109472;   ;EZ;;
109472;   ;LB;;
109472;   ;SB;;
109472;RKB;EZ;;
109472;RKB;LB;;
109472;RKB;SB;;
109472;RKB;  ;;
109502;   ;EZ;;
109502;   ;LB;;
109502;   ;SB;;
109526;   ;EZ;;
109526;   ;LB;;
109526;   ;SB;;
109538;   ;EZ;;
109538;   ;LB;;
109538;   ;SB;;
109551;   ;EZ;;
109551;   ;LB;;
109551;   ;SB;;
109575;   ;EZ;;
109575;   ;LB;;
109575;   ;SB;;
109630;   ;EZ;;
109630;   ;LB;;
109630;   ;SB;;
109654;   ;EZ;;
109654;   ;LB;;
109654;   ;SB;;
109678;   ;EZ;;
109678;   ;LB;;
109678;   ;SB;;
109680;   ;EZ;;
109680;   ;LB;;
109680;   ;SB;;
109680;   ;GB;;
109745;   ;EZ;;
109745;   ;LB;;
109745;   ;SB;;
109745;   ;GB;;
109770;   ;EZ;;
109770;   ;LB;;
109770;   ;SB;;
109782;   ;EZ;;
109782;   ;LB;;
109782;   ;SB;;
109824;   ;EZ;;
109824;   ;LB;;
109824;   ;SB;;
109848;   ;EZ;;
109848;   ;LB;;
109848;   ;SB;;
109850;   ;EZ;;
109850;   ;LB;;
109850;   ;SB;;
109897;   ;EZ;;
109897;   ;LB;;
109897;   ;SB;;
109915;   ;EZ;;
109915;   ;LB;;
109915;   ;SB;;
109927;   ;EZ;;
109927;   ;LB;;
109927;   ;SB;;
109940;   ;EZ;;
109940;   ;LB;;
109940;   ;SB;;
109976;   ;EZ;;
109976;   ;LB;;
109976;   ;SB;;
110024;   ;EZ;;
110024;   ;LB;;
110024;   ;SB;;
110036;   ;EZ;;
110036;   ;LB;;
110036;   ;SB;;
110061;   ;EZ;;
110061;   ;LB;;
110061;   ;SB;;
110085;   ;EZ;;
110085;   ;LB;;
110085;   ;SB;;
110139;   ;EZ;;
110139;   ;LB;;
110139;   ;SB;;
110140;   ;EZ;;
110140;   ;LB;;
110140;   ;SB;;
110164;   ;SB;;
110164;   ;EZ;;
110164;   ;LB;;
110176;   ;EZ;;
110176;   ;LB;;
110176;   ;SB;;
110188;   ;EZ;;
110188;   ;LB;;
110188;   ;SB;;
110188;RKB;EZ;;
110188;RKB;LB;;
110188;RKB;SB;;
110188;RKB;  ;;
110220;   ;EZ;;
110220;   ;LB;;
110220;   ;SB;;
110231;   ;EZ;;
110231;   ;LB;;
110231;   ;SB;;
110243;   ;EZ;;
110243;   ;LB;;
110243;   ;SB;;
110280;   ;LB;;
110280;   ;EZ;;
110280;   ;SB;;
110309;   ;EZ;;
110309;   ;LB;;
110309;   ;SB;;
110358;   ;EZ;;
110358;   ;LB;;
110358;   ;SB;;
110383;   ;EZ;;
110383;   ;LB;;
110383;   ;SB;;
110383;RKB;EZ;;
110383;RKB;LB;;
110383;RKB;SB;;
110383;RKB;  ;;
110395;   ;EZ;;
110395;   ;LB;;
110395;   ;SB;;
110425;   ;EZ;;
110425;   ;LB;;
110425;   ;SB;;
110449;   ;EZ;;
110449;   ;LB;;
110449;   ;SB;;
110474;   ;EZ;;
110474;   ;LB;;
110474;   ;SB;;
110528;   ;EZ;;
110528;   ;LB;;
110528;   ;SB;;
110530;   ;EZ;;
110530;   ;LB;;
110530;   ;SB;;
110553;   ;LB;;
110553;   ;SB;;
110553;   ;EZ;;
110577;   ;LB;;
110577;   ;EZ;;
110577;   ;SB;;
110589;   ;LB;;
110589;   ;EZ;;
110589;   ;SB;;
110590;   ;LB;;
110590;   ;EZ;;
110590;   ;SB;;
110620;   ;LB;;
110620;   ;EZ;;
110620;   ;SB;;
110644;   ;LB;;
110644;   ;EZ;;
110644;   ;SB;;
110670;   ;EZ;;
110670;   ;LB;;
110670;   ;SB;;
110681;   ;EZ;;
110681;   ;LB;;
110681;   ;SB;;
110700;   ;EZ;;
110700;   ;LB;;
110700;   ;SB;;
110723;   ;EZ;;
110723;   ;LB;;
110723;   ;SB;;
110735;   ;EZ;;
110735;   ;LB;;
110735;   ;SB;;
110747;   ;EZ;;
110747;   ;LB;;
110747;   ;SB;;
110759;   ;LB;;
110759;   ;EZ;;
110759;   ;SB;;
110796;   ;LB;;
110796;   ;EZ;;
110796;   ;SB;;
110802;   ;LB;;
110802;   ;EZ;;
110802;   ;SB;;
110851;   ;LB;;
110851;   ;EZ;;
110851;   ;SB;;
110875;   ;LB;;
110875;   ;EZ;;
110875;   ;SB;;
110905;   ;LB;;
110905;   ;EZ;;
110905;   ;SB;;
110942;   ;LB;;
110942;   ;EZ;;
110942;   ;SB;;
110966;   ;LB;;
110966;   ;EZ;;
110966;   ;SB;;
110978;   ;LB;;
110978;   ;EZ;;
110978;   ;SB;;
110991;   ;LB;;
110991;   ;EZ;;
110991;   ;SB;;
111053;   ;LB;;
111053;   ;EZ;;
111053;   ;SB;;
111090;   ;LB;;
111090;   ;EZ;;
111090;   ;SB;;
111107;   ;LB;;
111107;   ;EZ;;
111107;   ;SB;;
111119;   ;LB;;
111119;   ;EZ;;
111119;   ;SB;;
111144;   ;LB;;
111144;   ;EZ;;
111144;   ;SB;;
111168;   ;LB;;
111168;   ;EZ;;
111168;   ;SB;;
111170;   ;LB;;
111170;   ;EZ;;
111170;   ;SB;;
111181;   ;LB;;
111181;   ;EZ;;
111181;   ;SB;;
111200;   ;LB;;
111200;   ;EZ;;
111200;   ;SB;;
111223;   ;LB;;
111223;   ;EZ;;
111223;   ;SB;;
111259;   ;LB;;
111259;   ;EZ;;
111259;   ;SB;;
111272;   ;LB;;
111272;   ;EZ;;
111272;   ;SB;;
111284;   ;LB;;
111284;   ;EZ;;
111284;   ;SB;;
111296;   ;LB;;
111296;   ;EZ;;
111296;   ;SB;;
111314;   ;LB;;
111314;   ;EZ;;
111314;   ;SB;;
111363;   ;LB;;
111363;   ;EZ;;
